source_index,source_label,contract_name,passed,skipped,reason,input_shape,expected_shape,actual_shape,mismatch_count,rule_label,phase
78,ex78,color_permutation_b,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
78,ex78,transpose,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
78,ex78,mirror_lr,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
78,ex78,mirror_ud,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
78,ex78,rotate_180,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
78,ex78,pad_top_left,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,semantic_majority_reflect,pseudo_hidden
78,ex78,pad_bottom_right,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,semantic_majority_reflect,pseudo_hidden
78,ex78,translate_down_right,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
78,ex78,translate_up_left,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
78,ex78,inert_2x2_distractor,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
78,ex78,inert_singleton_distractor,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
79,ex79,original,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
79,ex79,color_permutation_a,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
79,ex79,color_permutation_b,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
79,ex79,transpose,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
79,ex79,mirror_lr,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
79,ex79,mirror_ud,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
79,ex79,rotate_180,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
79,ex79,pad_top_left,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,semantic_majority_reflect,pseudo_hidden
79,ex79,pad_bottom_right,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,semantic_majority_reflect,pseudo_hidden
79,ex79,translate_down_right,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
79,ex79,translate_up_left,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
79,ex79,inert_2x2_distractor,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
79,ex79,inert_singleton_distractor,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
80,ex80,original,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
80,ex80,color_permutation_a,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
80,ex80,color_permutation_b,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
80,ex80,transpose,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
80,ex80,mirror_lr,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
80,ex80,mirror_ud,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
80,ex80,rotate_180,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
80,ex80,pad_top_left,True,False,ok,"(30, 30)","(30, 30)","(30, 30)",0,semantic_majority_reflect,pseudo_hidden
80,ex80,pad_bottom_right,True,False,ok,"(30, 30)","(30, 30)","(30, 30)",0,semantic_majority_reflect,pseudo_hidden
80,ex80,translate_down_right,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
80,ex80,translate_up_left,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
80,ex80,inert_2x2_distractor,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
80,ex80,inert_singleton_distractor,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
81,ex81,original,True,False,ok,"(26, 26)","(26, 26)","(26, 26)",0,semantic_majority_reflect,pseudo_hidden
81,ex81,color_permutation_a,True,False,ok,"(26, 26)","(26, 26)","(26, 26)",0,semantic_majority_reflect,pseudo_hidden
81,ex81,color_permutation_b,True,False,ok,"(26, 26)","(26, 26)","(26, 26)",0,semantic_majority_reflect,pseudo_hidden
81,ex81,transpose,True,False,ok,"(26, 26)","(26, 26)","(26, 26)",0,semantic_majority_reflect,pseudo_hidden
81,ex81,mirror_lr,True,False,ok,"(26, 26)","(26, 26)","(26, 26)",0,semantic_majority_reflect,pseudo_hidden
81,ex81,mirror_ud,True,False,ok,"(26, 26)","(26, 26)","(26, 26)",0,semantic_majority_reflect,pseudo_hidden
81,ex81,rotate_180,True,False,ok,"(26, 26)","(26, 26)","(26, 26)",0,semantic_majority_reflect,pseudo_hidden
81,ex81,pad_top_left,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
81,ex81,pad_bottom_right,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
81,ex81,translate_down_right,True,False,ok,"(26, 26)","(26, 26)","(26, 26)",0,semantic_majority_reflect,pseudo_hidden
81,ex81,translate_up_left,True,False,ok,"(26, 26)","(26, 26)","(26, 26)",0,semantic_majority_reflect,pseudo_hidden
81,ex81,inert_2x2_distractor,True,False,ok,"(26, 26)","(26, 26)","(26, 26)",0,semantic_majority_reflect,pseudo_hidden
81,ex81,inert_singleton_distractor,True,False,ok,"(26, 26)","(26, 26)","(26, 26)",0,semantic_majority_reflect,pseudo_hidden
82,ex82,original,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,semantic_majority_reflect,pseudo_hidden
82,ex82,color_permutation_a,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,semantic_majority_reflect,pseudo_hidden
82,ex82,color_permutation_b,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,semantic_majority_reflect,pseudo_hidden
82,ex82,transpose,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,semantic_majority_reflect,pseudo_hidden
82,ex82,mirror_lr,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,semantic_majority_reflect,pseudo_hidden
82,ex82,mirror_ud,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,semantic_majority_reflect,pseudo_hidden
82,ex82,rotate_180,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,semantic_majority_reflect,pseudo_hidden
82,ex82,pad_top_left,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
82,ex82,pad_bottom_right,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
82,ex82,translate_down_right,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,semantic_majority_reflect,pseudo_hidden
82,ex82,translate_up_left,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,semantic_majority_reflect,pseudo_hidden
82,ex82,inert_2x2_distractor,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,semantic_majority_reflect,pseudo_hidden
82,ex82,inert_singleton_distractor,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,semantic_majority_reflect,pseudo_hidden
83,ex83,original,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,semantic_majority_reflect,pseudo_hidden
83,ex83,color_permutation_a,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,semantic_majority_reflect,pseudo_hidden
83,ex83,color_permutation_b,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,semantic_majority_reflect,pseudo_hidden
83,ex83,transpose,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,semantic_majority_reflect,pseudo_hidden
83,ex83,mirror_lr,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,semantic_majority_reflect,pseudo_hidden
83,ex83,mirror_ud,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,semantic_majority_reflect,pseudo_hidden
83,ex83,rotate_180,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,semantic_majority_reflect,pseudo_hidden
83,ex83,pad_top_left,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
83,ex83,pad_bottom_right,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
83,ex83,translate_down_right,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,semantic_majority_reflect,pseudo_hidden
83,ex83,translate_up_left,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,semantic_majority_reflect,pseudo_hidden
83,ex83,inert_2x2_distractor,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,semantic_majority_reflect,pseudo_hidden
83,ex83,inert_singleton_distractor,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,semantic_majority_reflect,pseudo_hidden
84,ex84,original,True,False,ok,"(25, 25)","(25, 25)","(25, 25)",0,semantic_majority_reflect,pseudo_hidden
84,ex84,color_permutation_a,True,False,ok,"(25, 25)","(25, 25)","(25, 25)",0,semantic_majority_reflect,pseudo_hidden
84,ex84,color_permutation_b,True,False,ok,"(25, 25)","(25, 25)","(25, 25)",0,semantic_majority_reflect,pseudo_hidden
84,ex84,transpose,True,False,ok,"(25, 25)","(25, 25)","(25, 25)",0,semantic_majority_reflect,pseudo_hidden
84,ex84,mirror_lr,True,False,ok,"(25, 25)","(25, 25)","(25, 25)",0,semantic_majority_reflect,pseudo_hidden
84,ex84,mirror_ud,True,False,ok,"(25, 25)","(25, 25)","(25, 25)",0,semantic_majority_reflect,pseudo_hidden
84,ex84,rotate_180,True,False,ok,"(25, 25)","(25, 25)","(25, 25)",0,semantic_majority_reflect,pseudo_hidden
84,ex84,pad_top_left,True,False,ok,"(26, 26)","(26, 26)","(26, 26)",0,semantic_majority_reflect,pseudo_hidden
84,ex84,pad_bottom_right,True,False,ok,"(26, 26)","(26, 26)","(26, 26)",0,semantic_majority_reflect,pseudo_hidden
84,ex84,translate_down_right,True,False,ok,"(25, 25)","(25, 25)","(25, 25)",0,semantic_majority_reflect,pseudo_hidden
84,ex84,translate_up_left,True,False,ok,"(25, 25)","(25, 25)","(25, 25)",0,semantic_majority_reflect,pseudo_hidden
84,ex84,inert_2x2_distractor,True,False,ok,"(25, 25)","(25, 25)","(25, 25)",0,semantic_majority_reflect,pseudo_hidden
84,ex84,inert_singleton_distractor,True,False,ok,"(25, 25)","(25, 25)","(25, 25)",0,semantic_majority_reflect,pseudo_hidden
85,ex85,original,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
85,ex85,color_permutation_a,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
85,ex85,color_permutation_b,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
85,ex85,transpose,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
85,ex85,mirror_lr,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
85,ex85,mirror_ud,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
85,ex85,rotate_180,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
85,ex85,pad_top_left,True,False,ok,"(30, 30)","(30, 30)","(30, 30)",0,semantic_majority_reflect,pseudo_hidden
85,ex85,pad_bottom_right,True,False,ok,"(30, 30)","(30, 30)","(30, 30)",0,semantic_majority_reflect,pseudo_hidden
85,ex85,translate_down_right,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
85,ex85,translate_up_left,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
85,ex85,inert_2x2_distractor,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
85,ex85,inert_singleton_distractor,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
86,ex86,original,True,False,ok,"(18, 18)","(18, 18)","(18, 18)",0,semantic_majority_reflect,pseudo_hidden
86,ex86,color_permutation_a,True,False,ok,"(18, 18)","(18, 18)","(18, 18)",0,semantic_majority_reflect,pseudo_hidden
86,ex86,color_permutation_b,True,False,ok,"(18, 18)","(18, 18)","(18, 18)",0,semantic_majority_reflect,pseudo_hidden
86,ex86,transpose,True,False,ok,"(18, 18)","(18, 18)","(18, 18)",0,semantic_majority_reflect,pseudo_hidden
86,ex86,mirror_lr,True,False,ok,"(18, 18)","(18, 18)","(18, 18)",0,semantic_majority_reflect,pseudo_hidden
86,ex86,mirror_ud,True,False,ok,"(18, 18)","(18, 18)","(18, 18)",0,semantic_majority_reflect,pseudo_hidden
86,ex86,rotate_180,True,False,ok,"(18, 18)","(18, 18)","(18, 18)",0,semantic_majority_reflect,pseudo_hidden
86,ex86,pad_top_left,True,False,ok,"(19, 19)","(19, 19)","(19, 19)",0,semantic_majority_reflect,pseudo_hidden
86,ex86,pad_bottom_right,True,False,ok,"(19, 19)","(19, 19)","(19, 19)",0,semantic_majority_reflect,pseudo_hidden
86,ex86,translate_down_right,True,False,ok,"(18, 18)","(18, 18)","(18, 18)",0,semantic_majority_reflect,pseudo_hidden
86,ex86,translate_up_left,True,False,ok,"(18, 18)","(18, 18)","(18, 18)",0,semantic_majority_reflect,pseudo_hidden
86,ex86,inert_2x2_distractor,True,False,ok,"(18, 18)","(18, 18)","(18, 18)",0,semantic_majority_reflect,pseudo_hidden
86,ex86,inert_singleton_distractor,True,False,ok,"(18, 18)","(18, 18)","(18, 18)",0,semantic_majority_reflect,pseudo_hidden
87,ex87,original,True,False,ok,"(25, 25)","(25, 25)","(25, 25)",0,semantic_majority_reflect,pseudo_hidden
87,ex87,color_permutation_a,True,False,ok,"(25, 25)","(25, 25)","(25, 25)",0,semantic_majority_reflect,pseudo_hidden
87,ex87,color_permutation_b,True,False,ok,"(25, 25)","(25, 25)","(25, 25)",0,semantic_majority_reflect,pseudo_hidden
87,ex87,transpose,True,False,ok,"(25, 25)","(25, 25)","(25, 25)",0,semantic_majority_reflect,pseudo_hidden
87,ex87,mirror_lr,True,False,ok,"(25, 25)","(25, 25)","(25, 25)",0,semantic_majority_reflect,pseudo_hidden
87,ex87,mirror_ud,True,False,ok,"(25, 25)","(25, 25)","(25, 25)",0,semantic_majority_reflect,pseudo_hidden
87,ex87,rotate_180,True,False,ok,"(25, 25)","(25, 25)","(25, 25)",0,semantic_majority_reflect,pseudo_hidden
87,ex87,pad_top_left,True,False,ok,"(26, 26)","(26, 26)","(26, 26)",0,semantic_majority_reflect,pseudo_hidden
87,ex87,pad_bottom_right,True,False,ok,"(26, 26)","(26, 26)","(26, 26)",0,semantic_majority_reflect,pseudo_hidden
87,ex87,translate_down_right,True,False,ok,"(25, 25)","(25, 25)","(25, 25)",0,semantic_majority_reflect,pseudo_hidden
87,ex87,translate_up_left,True,False,ok,"(25, 25)","(25, 25)","(25, 25)",0,semantic_majority_reflect,pseudo_hidden
87,ex87,inert_2x2_distractor,True,False,ok,"(25, 25)","(25, 25)","(25, 25)",0,semantic_majority_reflect,pseudo_hidden
87,ex87,inert_singleton_distractor,True,False,ok,"(25, 25)","(25, 25)","(25, 25)",0,semantic_majority_reflect,pseudo_hidden
88,ex88,original,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
88,ex88,color_permutation_a,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
88,ex88,color_permutation_b,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
88,ex88,transpose,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
88,ex88,mirror_lr,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
88,ex88,mirror_ud,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
88,ex88,rotate_180,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
88,ex88,pad_top_left,True,False,ok,"(30, 30)","(30, 30)","(30, 30)",0,semantic_majority_reflect,pseudo_hidden
88,ex88,pad_bottom_right,True,False,ok,"(30, 30)","(30, 30)","(30, 30)",0,semantic_majority_reflect,pseudo_hidden
88,ex88,translate_down_right,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
88,ex88,translate_up_left,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
88,ex88,inert_2x2_distractor,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
88,ex88,inert_singleton_distractor,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,semantic_majority_reflect,pseudo_hidden
89,ex89,original,True,False,ok,"(19, 19)","(19, 19)","(19, 19)",0,semantic_majority_reflect,pseudo_hidden
89,ex89,color_permutation_a,True,False,ok,"(19, 19)","(19, 19)","(19, 19)",0,semantic_majority_reflect,pseudo_hidden
89,ex89,color_permutation_b,True,False,ok,"(19, 19)","(19, 19)","(19, 19)",0,semantic_majority_reflect,pseudo_hidden
89,ex89,transpose,True,False,ok,"(19, 19)","(19, 19)","(19, 19)",0,semantic_majority_reflect,pseudo_hidden
89,ex89,mirror_lr,True,False,ok,"(19, 19)","(19, 19)","(19, 19)",0,semantic_majority_reflect,pseudo_hidden
89,ex89,mirror_ud,True,False,ok,"(19, 19)","(19, 19)","(19, 19)",0,semantic_majority_reflect,pseudo_hidden
89,ex89,rotate_180,True,False,ok,"(19, 19)","(19, 19)","(19, 19)",0,semantic_majority_reflect,pseudo_hidden
89,ex89,pad_top_left,True,False,ok,"(20, 20)","(20, 20)","(20, 20)",0,semantic_majority_reflect,pseudo_hidden
89,ex89,pad_bottom_right,True,False,ok,"(20, 20)","(20, 20)","(20, 20)",0,semantic_majority_reflect,pseudo_hidden
89,ex89,translate_down_right,True,False,ok,"(19, 19)","(19, 19)","(19, 19)",0,semantic_majority_reflect,pseudo_hidden
89,ex89,translate_up_left,True,False,ok,"(19, 19)","(19, 19)","(19, 19)",0,semantic_majority_reflect,pseudo_hidden
89,ex89,inert_2x2_distractor,True,False,ok,"(19, 19)","(19, 19)","(19, 19)",0,semantic_majority_reflect,pseudo_hidden
89,ex89,inert_singleton_distractor,True,False,ok,"(19, 19)","(19, 19)","(19, 19)",0,semantic_majority_reflect,pseudo_hidden
90,ex90,original,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
90,ex90,color_permutation_a,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
90,ex90,color_permutation_b,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
90,ex90,transpose,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
90,ex90,mirror_lr,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
90,ex90,mirror_ud,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
90,ex90,rotate_180,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
90,ex90,pad_top_left,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,semantic_majority_reflect,pseudo_hidden
90,ex90,pad_bottom_right,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,semantic_majority_reflect,pseudo_hidden
90,ex90,translate_down_right,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
90,ex90,translate_up_left,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
90,ex90,inert_2x2_distractor,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
90,ex90,inert_singleton_distractor,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
91,ex91,original,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
91,ex91,color_permutation_a,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
91,ex91,color_permutation_b,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
91,ex91,transpose,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
91,ex91,mirror_lr,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
91,ex91,mirror_ud,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
91,ex91,rotate_180,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
91,ex91,pad_top_left,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,semantic_majority_reflect,pseudo_hidden
91,ex91,pad_bottom_right,True,False,ok,"(28, 28)","(28, 28)","(28, 28)",0,semantic_majority_reflect,pseudo_hidden
91,ex91,translate_down_right,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
91,ex91,translate_up_left,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
91,ex91,inert_2x2_distractor,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
91,ex91,inert_singleton_distractor,True,False,ok,"(27, 27)","(27, 27)","(27, 27)",0,semantic_majority_reflect,pseudo_hidden
92,ex92,original,True,False,ok,"(20, 20)","(20, 20)","(20, 20)",0,semantic_majority_reflect,pseudo_hidden
92,ex92,color_permutation_a,True,False,ok,"(20, 20)","(20, 20)","(20, 20)",0,semantic_majority_reflect,pseudo_hidden
92,ex92,color_permutation_b,True,False,ok,"(20, 20)","(20, 20)","(20, 20)",0,semantic_majority_reflect,pseudo_hidden
92,ex92,transpose,True,False,ok,"(20, 20)","(20, 20)","(20, 20)",0,semantic_majority_reflect,pseudo_hidden
92,ex92,mirror_lr,True,False,ok,"(20, 20)","(20, 20)","(20, 20)",0,semantic_majority_reflect,pseudo_hidden
92,ex92,mirror_ud,True,False,ok,"(20, 20)","(20, 20)","(20, 20)",0,semantic_majority_reflect,pseudo_hidden
92,ex92,rotate_180,True,False,ok,"(20, 20)","(20, 20)","(20, 20)",0,semantic_majority_reflect,pseudo_hidden
92,ex92,pad_top_left,True,False,ok,"(21, 21)","(21, 21)","(21, 21)",0,semantic_majority_reflect,pseudo_hidden
92,ex92,pad_bottom_right,True,False,ok,"(21, 21)","(21, 21)","(21, 21)",0,semantic_majority_reflect,pseudo_hidden
92,ex92,translate_down_right,True,False,ok,"(20, 20)","(20, 20)","(20, 20)",0,semantic_majority_reflect,pseudo_hidden
92,ex92,translate_up_left,True,False,ok,"(20, 20)","(20, 20)","(20, 20)",0,semantic_majority_reflect,pseudo_hidden
92,ex92,inert_2x2_distractor,True,False,ok,"(20, 20)","(20, 20)","(20, 20)",0,semantic_majority_reflect,pseudo_hidden
92,ex92,inert_singleton_distractor,True,False,ok,"(20, 20)","(20, 20)","(20, 20)",0,semantic_majority_reflect,pseudo_hidden
93,ex93,original,True,False,ok,"(18, 18)","(18, 18)","(18, 18)",0,semantic_majority_reflect,pseudo_hidden
93,ex93,color_permutation_a,True,False,ok,"(18, 18)","(18, 18)","(18, 18)",0,semantic_majority_reflect,pseudo_hidden
93,ex93,color_permutation_b,True,False,ok,"(18, 18)","(18, 18)","(18, 18)",0,semantic_majority_reflect,pseudo_hidden
93,ex93,transpose,True,False,ok,"(18, 18)","(18, 18)","(18, 18)",0,semantic_majority_reflect,pseudo_hidden
93,ex93,mirror_lr,True,False,ok,"(18, 18)","(18, 18)","(18, 18)",0,semantic_majority_reflect,pseudo_hidden
93,ex93,mirror_ud,True,False,ok,"(18, 18)","(18, 18)","(18, 18)",0,semantic_majority_reflect,pseudo_hidden
93,ex93,rotate_180,True,False,ok,"(18, 18)","(18, 18)","(18, 18)",0,semantic_majority_reflect,pseudo_hidden
93,ex93,pad_top_left,True,False,ok,"(19, 19)","(19, 19)","(19, 19)",0,semantic_majority_reflect,pseudo_hidden
93,ex93,pad_bottom_right,True,False,ok,"(19, 19)","(19, 19)","(19, 19)",0,semantic_majority_reflect,pseudo_hidden
93,ex93,translate_down_right,True,False,ok,"(18, 18)","(18, 18)","(18, 18)",0,semantic_majority_reflect,pseudo_hidden
93,ex93,translate_up_left,True,False,ok,"(18, 18)","(18, 18)","(18, 18)",0,semantic_majority_reflect,pseudo_hidden
93,ex93,inert_2x2_distractor,True,False,ok,"(18, 18)","(18, 18)","(18, 18)",0,semantic_majority_reflect,pseudo_hidden
93,ex93,inert_singleton_distractor,True,False,ok,"(18, 18)","(18, 18)","(18, 18)",0,semantic_majority_reflect,pseudo_hidden
94,ex94,original,True,False,ok,"(23, 23)","(23, 23)","(23, 23)",0,semantic_majority_reflect,pseudo_hidden
94,ex94,color_permutation_a,True,False,ok,"(23, 23)","(23, 23)","(23, 23)",0,semantic_majority_reflect,pseudo_hidden
94,ex94,color_permutation_b,True,False,ok,"(23, 23)","(23, 23)","(23, 23)",0,semantic_majority_reflect,pseudo_hidden
94,ex94,transpose,True,False,ok,"(23, 23)","(23, 23)","(23, 23)",0,semantic_majority_reflect,pseudo_hidden
94,ex94,mirror_lr,True,False,ok,"(23, 23)","(23, 23)","(23, 23)",0,semantic_majority_reflect,pseudo_hidden
94,ex94,mirror_ud,True,False,ok,"(23, 23)","(23, 23)","(23, 23)",0,semantic_majority_reflect,pseudo_hidden
94,ex94,rotate_180,True,False,ok,"(23, 23)","(23, 23)","(23, 23)",0,semantic_majority_reflect,pseudo_hidden
94,ex94,pad_top_left,True,False,ok,"(24, 24)","(24, 24)","(24, 24)",0,semantic_majority_reflect,pseudo_hidden
94,ex94,pad_bottom_right,True,False,ok,"(24, 24)","(24, 24)","(24, 24)",0,semantic_majority_reflect,pseudo_hidden
94,ex94,translate_down_right,True,False,ok,"(23, 23)","(23, 23)","(23, 23)",0,semantic_majority_reflect,pseudo_hidden
94,ex94,translate_up_left,True,False,ok,"(23, 23)","(23, 23)","(23, 23)",0,semantic_majority_reflect,pseudo_hidden
