task_id,status,kept,safe_initializer_count,candidate_param_save,original_cost,candidate_cost,cost_delta,original_score,candidate_score,score_delta,exact_train,exact_test,exact_arc_gen,exact_total,changed_initializers,consumer_positions,source_path,kept_path,error
140,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task140.onnx,submissions/uniform_scalar_v1_onnx/task140.onnx,
141,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task141.onnx,submissions/uniform_scalar_v1_onnx/task141.onnx,
142,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task142.onnx,submissions/uniform_scalar_v1_onnx/task142.onnx,
143,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task143.onnx,submissions/uniform_scalar_v1_onnx/task143.onnx,
144,kept,True,1,15,786,771,15,18.3330432076,18.3523116264,0.0192684188659,4,1,262,267,hc_one,"hc_one=[Sub:0,Sub:0,Sub:0,Sub:0]",submissions/candidate_v4_plus8_task149_bool_onnx/task144.onnx,submissions/uniform_scalar_v1_onnx/task144.onnx,
145,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task145.onnx,submissions/uniform_scalar_v1_onnx/task145.onnx,
146,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task146.onnx,submissions/uniform_scalar_v1_onnx/task146.onnx,
147,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task147.onnx,submissions/uniform_scalar_v1_onnx/task147.onnx,
148,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task148.onnx,submissions/uniform_scalar_v1_onnx/task148.onnx,
149,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task149.onnx,submissions/uniform_scalar_v1_onnx/task149.onnx,
150,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task150.onnx,submissions/uniform_scalar_v1_onnx/task150.onnx,
151,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task151.onnx,submissions/uniform_scalar_v1_onnx/task151.onnx,
152,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task152.onnx,submissions/uniform_scalar_v1_onnx/task152.onnx,
153,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task153.onnx,submissions/uniform_scalar_v1_onnx/task153.onnx,
154,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task154.onnx,submissions/uniform_scalar_v1_onnx/task154.onnx,
155,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task155.onnx,submissions/uniform_scalar_v1_onnx/task155.onnx,
156,kept,True,1,99,26350,26251,99,14.820776446,14.8245406375,0.00376419143725,2,1,262,265,larger_area_49_10_b,larger_area_49_10_b=[And:1],submissions/candidate_v4_plus8_task149_bool_onnx/task156.onnx,submissions/uniform_scalar_v1_onnx/task156.onnx,
157,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task157.onnx,submissions/uniform_scalar_v1_onnx/task157.onnx,
158,error,False,2,11,,,,,,,,,,,ones_6d_2;ones_6d_3,"ones_6d_2=[Mul:1,Mul:1,Mul:1,Mul:1];ones_6d_3=[Mul:1,Mul:1,Mul:1,Mul:1]",submissions/candidate_v4_plus8_task149_bool_onnx/task158.onnx,submissions/uniform_scalar_v1_onnx/task158.onnx,"RuntimeException(""[ONNXRuntimeError] : 6 : RUNTIME_EXCEPTION : Non-zero status code returned while running Reshape node. Name:'ker_bltr_3' Status Message: /Users/cloudtest/vss/_work/1/s/onnxruntime/core/providers/cpu/tensor/reshape_helper.h:57 onnxruntime::ReshapeHelper::ReshapeHelper(const TensorShape &, TensorShapeVector &, bool) input_shape_size == requested_shape_size was false. The input tensor cannot be reshaped to the requested shape. Input shape:{1,1,3,1,3,1}, requested shape:{1,1,9,9}\n"")"
159,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task159.onnx,submissions/uniform_scalar_v1_onnx/task159.onnx,
160,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task160.onnx,submissions/uniform_scalar_v1_onnx/task160.onnx,
161,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task161.onnx,submissions/uniform_scalar_v1_onnx/task161.onnx,
162,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task162.onnx,submissions/uniform_scalar_v1_onnx/task162.onnx,
163,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task163.onnx,submissions/uniform_scalar_v1_onnx/task163.onnx,
164,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task164.onnx,submissions/uniform_scalar_v1_onnx/task164.onnx,
165,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task165.onnx,submissions/uniform_scalar_v1_onnx/task165.onnx,
166,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task166.onnx,submissions/uniform_scalar_v1_onnx/task166.onnx,
167,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task167.onnx,submissions/uniform_scalar_v1_onnx/task167.onnx,
168,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task168.onnx,submissions/uniform_scalar_v1_onnx/task168.onnx,
169,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task169.onnx,submissions/uniform_scalar_v1_onnx/task169.onnx,
170,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task170.onnx,submissions/uniform_scalar_v1_onnx/task170.onnx,
171,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task171.onnx,submissions/uniform_scalar_v1_onnx/task171.onnx,
172,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task172.onnx,submissions/uniform_scalar_v1_onnx/task172.onnx,
173,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task173.onnx,submissions/uniform_scalar_v1_onnx/task173.onnx,
174,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task174.onnx,submissions/uniform_scalar_v1_onnx/task174.onnx,
175,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task175.onnx,submissions/uniform_scalar_v1_onnx/task175.onnx,
176,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task176.onnx,submissions/uniform_scalar_v1_onnx/task176.onnx,
177,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task177.onnx,submissions/uniform_scalar_v1_onnx/task177.onnx,
178,kept,True,4,52,29331,29279,52,14.7135997438,14.7153741855,0.00177444168722,5,1,262,268,v19;v22;v25;v28,"v19=[Sub:1,Sub:1];v22=[Sub:1,Sub:1];v25=[Sub:1,Sub:1];v28=[Sub:1,Sub:1]",submissions/candidate_v4_plus8_task149_bool_onnx/task178.onnx,submissions/uniform_scalar_v1_onnx/task178.onnx,
179,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task179.onnx,submissions/uniform_scalar_v1_onnx/task179.onnx,
180,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task180.onnx,submissions/uniform_scalar_v1_onnx/task180.onnx,
181,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task181.onnx,submissions/uniform_scalar_v1_onnx/task181.onnx,
182,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task182.onnx,submissions/uniform_scalar_v1_onnx/task182.onnx,
183,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task183.onnx,submissions/uniform_scalar_v1_onnx/task183.onnx,
184,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task184.onnx,submissions/uniform_scalar_v1_onnx/task184.onnx,
185,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task185.onnx,submissions/uniform_scalar_v1_onnx/task185.onnx,
186,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task186.onnx,submissions/uniform_scalar_v1_onnx/task186.onnx,
187,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task187.onnx,submissions/uniform_scalar_v1_onnx/task187.onnx,
188,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task188.onnx,submissions/uniform_scalar_v1_onnx/task188.onnx,
189,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task189.onnx,submissions/uniform_scalar_v1_onnx/task189.onnx,
190,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task190.onnx,submissions/uniform_scalar_v1_onnx/task190.onnx,
191,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task191.onnx,submissions/uniform_scalar_v1_onnx/task191.onnx,
192,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task192.onnx,submissions/uniform_scalar_v1_onnx/task192.onnx,
193,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task193.onnx,submissions/uniform_scalar_v1_onnx/task193.onnx,
194,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task194.onnx,submissions/uniform_scalar_v1_onnx/task194.onnx,
195,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task195.onnx,submissions/uniform_scalar_v1_onnx/task195.onnx,
196,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task196.onnx,submissions/uniform_scalar_v1_onnx/task196.onnx,
197,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task197.onnx,submissions/uniform_scalar_v1_onnx/task197.onnx,
198,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task198.onnx,submissions/uniform_scalar_v1_onnx/task198.onnx,
199,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task199.onnx,submissions/uniform_scalar_v1_onnx/task199.onnx,
200,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task200.onnx,submissions/uniform_scalar_v1_onnx/task200.onnx,
201,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task201.onnx,submissions/uniform_scalar_v1_onnx/task201.onnx,
202,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task202.onnx,submissions/uniform_scalar_v1_onnx/task202.onnx,
203,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task203.onnx,submissions/uniform_scalar_v1_onnx/task203.onnx,
204,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task204.onnx,submissions/uniform_scalar_v1_onnx/task204.onnx,
205,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task205.onnx,submissions/uniform_scalar_v1_onnx/task205.onnx,
206,kept,True,1,1,61387,61386,1,13.9750466347,13.9750629249,1.62902266787e-05,3,1,262,266,slice_len,slice_len=[Add:1],submissions/candidate_v4_plus8_task149_bool_onnx/task206.onnx,submissions/uniform_scalar_v1_onnx/task206.onnx,
207,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task207.onnx,submissions/uniform_scalar_v1_onnx/task207.onnx,
208,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task208.onnx,submissions/uniform_scalar_v1_onnx/task208.onnx,
209,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task209.onnx,submissions/uniform_scalar_v1_onnx/task209.onnx,
210,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task210.onnx,submissions/uniform_scalar_v1_onnx/task210.onnx,
211,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task211.onnx,submissions/uniform_scalar_v1_onnx/task211.onnx,
212,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task212.onnx,submissions/uniform_scalar_v1_onnx/task212.onnx,
213,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task213.onnx,submissions/uniform_scalar_v1_onnx/task213.onnx,
214,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task214.onnx,submissions/uniform_scalar_v1_onnx/task214.onnx,
215,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task215.onnx,submissions/uniform_scalar_v1_onnx/task215.onnx,
216,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task216.onnx,submissions/uniform_scalar_v1_onnx/task216.onnx,
217,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task217.onnx,submissions/uniform_scalar_v1_onnx/task217.onnx,
218,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task218.onnx,submissions/uniform_scalar_v1_onnx/task218.onnx,
219,kept,True,1,149,82452,82303,149,13.6800284152,13.681837162,0.00180874681341,3,1,261,265,k_79,k_79=[Max:0],submissions/candidate_v4_plus8_task149_bool_onnx/task219.onnx,submissions/uniform_scalar_v1_onnx/task219.onnx,
220,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task220.onnx,submissions/uniform_scalar_v1_onnx/task220.onnx,
221,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task221.onnx,submissions/uniform_scalar_v1_onnx/task221.onnx,
222,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task222.onnx,submissions/uniform_scalar_v1_onnx/task222.onnx,
223,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task223.onnx,submissions/uniform_scalar_v1_onnx/task223.onnx,
224,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task224.onnx,submissions/uniform_scalar_v1_onnx/task224.onnx,
225,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task225.onnx,submissions/uniform_scalar_v1_onnx/task225.onnx,
226,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task226.onnx,submissions/uniform_scalar_v1_onnx/task226.onnx,
227,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task227.onnx,submissions/uniform_scalar_v1_onnx/task227.onnx,
228,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task228.onnx,submissions/uniform_scalar_v1_onnx/task228.onnx,
229,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task229.onnx,submissions/uniform_scalar_v1_onnx/task229.onnx,
230,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task230.onnx,submissions/uniform_scalar_v1_onnx/task230.onnx,
231,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task231.onnx,submissions/uniform_scalar_v1_onnx/task231.onnx,
232,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task232.onnx,submissions/uniform_scalar_v1_onnx/task232.onnx,
233,kept,True,16,5993,1456755,1450762,5993,10.8082780827,10.8124005064,0.00412242369504,3,1,262,266,TWO_GRID;W_GRID;W_3x3;rot_bonus32_0;rot_bonus32_1;rot_bonus32_2;cand_max32;cand_weight32;paint_weight32;neg_score32;color_bonus32_1;color_bonus32_3;color_bonus32_4;color_bonus32_6;color_bonus32_7;used_init_b,"TWO_GRID=[Add:1];W_GRID=[Mul:1];W_3x3=[Mul:1,Mul:1,Mul:1,Mul:1,Mul:1,Mul:1,Mul:1,Mul:1];rot_bonus32_0=[Add:1,Add:1,Add:1,Add:1,Add:1,Add:1,Add:1,Add:1];rot_bonus32_1=[Add:1,Add:1,Add:1,Add:1,Add:1,Add:1,Add:1,Add:1,Add:1];rot_bonus32_2=[Add:1,Add:1,Add:1,Add:1,Add:1,Add:1,Add:1,Add:1];cand_max32=[Add:1,Sub:0,Sub:0,Sub:0,Sub:0,Sub:0,Sub:0,Sub:0,Sub:0];cand_weight32=[Mul:1,Mul:1,Mul:1,Mul:1,Mul:1,Mul:1,Mul:1,Mul:1];paint_weight32=[Mul:1,Mul:1,Mul:1,Mul:1,Mul:1,Mul:1,Mul:1,Mul:1];neg_score32=[Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2,Where:2];color_bonus32_1=[Add:1];color_bonus32_3=[Add:1];color_bonus32_4=[Add:1];color_bonus32_6=[Add:1];color_bonus32_7=[Add:1];used_init_b=[And:0]",submissions/candidate_v4_plus8_task149_bool_onnx/task233.onnx,submissions/uniform_scalar_v1_onnx/task233.onnx,
234,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task234.onnx,submissions/uniform_scalar_v1_onnx/task234.onnx,
235,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task235.onnx,submissions/uniform_scalar_v1_onnx/task235.onnx,
236,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task236.onnx,submissions/uniform_scalar_v1_onnx/task236.onnx,
237,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task237.onnx,submissions/uniform_scalar_v1_onnx/task237.onnx,
238,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task238.onnx,submissions/uniform_scalar_v1_onnx/task238.onnx,
239,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task239.onnx,submissions/uniform_scalar_v1_onnx/task239.onnx,
240,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task240.onnx,submissions/uniform_scalar_v1_onnx/task240.onnx,
241,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task241.onnx,submissions/uniform_scalar_v1_onnx/task241.onnx,
242,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task242.onnx,submissions/uniform_scalar_v1_onnx/task242.onnx,
243,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task243.onnx,submissions/uniform_scalar_v1_onnx/task243.onnx,
244,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task244.onnx,submissions/uniform_scalar_v1_onnx/task244.onnx,
245,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task245.onnx,submissions/uniform_scalar_v1_onnx/task245.onnx,
246,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task246.onnx,submissions/uniform_scalar_v1_onnx/task246.onnx,
247,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task247.onnx,submissions/uniform_scalar_v1_onnx/task247.onnx,
248,kept,True,1,9,7180,7171,9,16.120945338,16.1221996061,0.0012542681597,3,1,9,13,false_col_b,false_col_b=[And:1],submissions/candidate_v4_plus8_task149_bool_onnx/task248.onnx,submissions/uniform_scalar_v1_onnx/task248.onnx,
249,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task249.onnx,submissions/uniform_scalar_v1_onnx/task249.onnx,
250,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task250.onnx,submissions/uniform_scalar_v1_onnx/task250.onnx,
251,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task251.onnx,submissions/uniform_scalar_v1_onnx/task251.onnx,
252,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task252.onnx,submissions/uniform_scalar_v1_onnx/task252.onnx,
253,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task253.onnx,submissions/uniform_scalar_v1_onnx/task253.onnx,
254,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task254.onnx,submissions/uniform_scalar_v1_onnx/task254.onnx,
255,kept,True,1,899,1593763,1592864,899,10.7183915553,10.7189557883,0.000564232979794,3,1,261,265,zero_hw16,"zero_hw16=[Where:2,Where:2]",submissions/candidate_v4_plus8_task149_bool_onnx/task255.onnx,submissions/uniform_scalar_v1_onnx/task255.onnx,
256,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task256.onnx,submissions/uniform_scalar_v1_onnx/task256.onnx,
257,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task257.onnx,submissions/uniform_scalar_v1_onnx/task257.onnx,
258,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task258.onnx,submissions/uniform_scalar_v1_onnx/task258.onnx,
259,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task259.onnx,submissions/uniform_scalar_v1_onnx/task259.onnx,
260,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task260.onnx,submissions/uniform_scalar_v1_onnx/task260.onnx,
261,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task261.onnx,submissions/uniform_scalar_v1_onnx/task261.onnx,
262,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task262.onnx,submissions/uniform_scalar_v1_onnx/task262.onnx,
263,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task263.onnx,submissions/uniform_scalar_v1_onnx/task263.onnx,
264,kept,True,1,80,139436,139356,80,13.1546390064,13.155212911,0.000573904575424,2,1,262,265,v2,v2=[Sub:0],submissions/candidate_v4_plus8_task149_bool_onnx/task264.onnx,submissions/uniform_scalar_v1_onnx/task264.onnx,
265,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task265.onnx,submissions/uniform_scalar_v1_onnx/task265.onnx,
266,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task266.onnx,submissions/uniform_scalar_v1_onnx/task266.onnx,
